id,Label,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
324,0,1669.0,1066614.0,22673.0,19871.0,19871.0,15271.0,12175.0,12175.0,10756.0,10756.0,9.03,9.03,7381.0,7381.0,5601.0,9901.0,0.0,17116.0,18257.0,38525.0,22397.0,5573.0,13.0,62025.0,0.0,429267.0,552.0,-2.31,32,394324.0,20203271.62,21531.0,7631.0,3106.0,192137.0,12.17,378.0,12.17,156.0,221.0,156.0,-914.0,-378.0,5407.0,129432.0,429604.0,1,3,4,0,4,1,0,1,3,1,3,0,2,2,0,2,168,10006.0,5601.0,5783.0,0.0,0.0,0.0,4795.0,0.0,0.0,5.92,30.55,92203.0,37536.0,0.0,5,9901.0,11471.0,0,0.0,17251.0,70312.0,18995.0,52624.0,0,11841.0,4.9,5687.0,0.0,0.0,30586.0,4795.0,29092.0,70275.0,47061.0,0,0.0,0,40.54,0,0.0,0,0,0,0,0,0,0.0,65.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,1579.0,800576.0,16974.0,14501.0,14501.0,12043.0,9705.0,9705.0,8908.0,8908.0,7589.0,7589.0,6392.0,6392.0,11016.0,10213.0,0.0,17895.0,5.75,55827.0,18405.0,6066.0,6066.0,11479.0,4737.0,339183.0,619.0,-1.52,25,314235.0,1400624064.0,14629.0,4413.0,1571.0,147649.0,12.08,504.0,12.08,166.0,157.0,166.0,-0.78,-504.0,2513.0,93931.0,339435.0,2,4,3,2,5,1,0,1,4,2,4,0,2,2,1,3,132,14.95,6104.0,11499.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,12645.0,68191.0,18.15,11016.0,6,14.95,0.0,0,4.9,5918.0,61687.0,13.09,35412.0,0,11499.0,4737.0,0.0,11499.0,0.0,45949.0,11836.0,5918.0,43231.0,24285.0,0,0.0,0,52.93,0,0.0,0,0,0,0,0,0,0.0,51333.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,2286.0,337749.0,14088.0,12056.0,12056.0,9113.0,6736.0,6736.0,4915.0,4915.0,2722.0,2722.0,1595.0,1595.0,6104.0,5107.0,0.0,0.0,19193.0,18777.0,5563.0,7.11,38113.0,5317.0,9474.0,267183.0,0.6,-1.1,19,242169.0,16005551.0,15956.0,8908.0,7155.0,115287.0,9726.0,491.0,9726.0,119.0,303.0,119.0,-0.49,-491.0,1613.0,76663.0,267369.0,2,4,0,0,0,1,0,1,4,2,4,0,9,0,0,0,108,19897.0,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,24117.0,19696.0,6607.0,1,14.58,0.0,0,5317.0,0.0,32414.0,26868.0,29829.0,0,5.75,10054.0,0.0,5.75,0.0,44121.0,11158.0,0.0,19411.0,24265.0,0,0.0,0,50.72,0,0.0,0,0,0,0,0,0,0.0,41.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,2.34,602401.0,13828.0,10537.0,10537.0,9092.0,6019.0,6019.0,4381.0,4381.0,3055.0,3055.0,1848.0,1848.0,11887.0,9589.0,0.0,5783.0,16.69,0.0,0.0,55455.0,6066.0,0.0,5107.0,254094.0,125.0,-2.42,19,240173.0,22591317.0,13022.0,5482.0,2881.0,111066.0,12244.0,481.0,12244.0,0.31,97.0,0.31,-899.0,-481.0,3106.0,72367.0,254285.0,1,3,0,0,0,2,0,2,2,1,3,0,4,0,0,0,96,5107.0,0.0,5783.0,0.0,0.0,5969.0,9589.0,0.0,0.0,0.0,48531.0,18554.0,11127.0,5918.0,2,14696.0,11753.0,0,0.0,0.0,12842.0,0.0,71288.0,0,0.0,0.0,0.0,0.0,0.0,16859.0,4795.0,0.0,34327.0,54597.0,0,0.0,0,54.37,0,0.0,0,0,0,0,0,0,0.0,49667.0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,4259.0,647563.0,27073.0,21753.0,22647.0,17191.0,12236.0,14.26,8072.0,9936.0,4.79,5452.0,2929.0,3397.0,25824.0,18949.0,0.0,32335.0,45.38,32348.0,14.22,0.0,0.0,15.95,28365.0,541276.0,864.0,-1.92,36,497227.0,30745500.25,34.08,22291.0,22538.0,213362.0,12621.0,447.0,12621.0,407.0,74.0,407.0,-3414.0,-447.0,2169.0,133021.0,541579.0,4,13,0,0,0,0,0,0,9,4,14,0,27,0,0,0,212,44315.0,19256.0,0.0,5907.0,0.0,19782.0,9.36,9589.0,0.0,0.0,19262.0,32104.0,33974.0,19821.0,0,47313.0,25689.0,0,15.95,0.0,57408.0,67008.0,0.0,0,0.0,15.95,9589.0,0.0,7596.0,96037.0,32831.0,0.0,51367.0,0.0,0,0.0,0,170.75,0,0.0,0,0,0,0,0,0,15865.0,78774.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
126,0,1578.0,2378.81,41833.0,33779.0,33779.0,26.82,18958.0,18958.0,15597.0,15597.0,11527.0,11527.0,8.03,8.03,77284.0,34.81,0.0,55692.0,5647.0,5563.0,40219.0,63444.0,19056.0,5317.0,23931.0,785352.0,442.0,-5.44,57,734483.0,1940000000000.0,41201.0,15483.0,7103.0,329936.0,14562.0,507.0,14562.0,312.0,19.0,312.0,-1958.0,-507.0,6158.0,213143.0,785891.0,5,14,0,2,2,2,2,4,13,5,14,0,3,0,0,0,304,44.69,39971.0,5.75,0.0,11.69,11756.0,18784.0,4984.0,0.0,0.0,45923.0,44543.0,67349.0,35524.0,6,53757.0,50.8,0,9385.0,23672.0,92517.0,12427.0,71159.0,0,17249.0,10054.0,5687.0,17249.0,0.0,84783.0,23.8,37519.0,69951.0,54469.0,0,27453.0,0,198.38,0,0.0,0,0,0,0,0,0,1677.0,139406.0,0,2,2,0,0,2,0,2,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,2,0,6,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,0,2106.0,754286.0,13405.0,10145.0,10961.0,9169.0,5744.0,6561.0,4116.0,5146.0,2857.0,3925.0,1888.0,2883.0,0.0,9497.0,0.0,11567.0,5687.0,20788.0,17403.0,31313.0,6066.0,10301.0,0.0,274058.0,71.0,-2.14,19,263232.0,34243.15,11923.0,4512.0,2126.0,112905.0,13.73,508.0,13.73,146.0,208.0,146.0,-304.0,-508.0,3.85,76226.0,274.32,2,3,0,0,0,2,1,3,4,2,5,0,2,0,0,0,96,10423.0,16574.0,0.0,0.0,0.0,0.0,0.0,9374.0,0.0,11337.0,0.0,36398.0,12611.0,15904.0,3,9497.0,27241.0,0,4984.0,0.0,0.0,12364.0,42215.0,0,16321.0,5317.0,10078.0,5.75,11337.0,17138.0,0.0,5817.0,0.0,36398.0,0,20788.0,0,45.15,0,1429.0,0,0,0,0,0,0,13.73,31841.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
224,1,1285.0,1413702.0,31976.0,26602.0,26602.0,21553.0,16011.0,16011.0,13579.0,13579.0,8704.0,8704.0,6565.0,6565.0,35748.0,19802.0,0.0,24.78,32476.0,28799.0,0.0,6197.0,93698.0,25417.0,0.0,613363.0,472.0,-3.63,45,566427.0,9690025118.0,32754.0,14643.0,8977.0,266218.0,13.81,392.0,13.81,239.0,71.0,239.0,-833.0,-392.0,2867.0,174067.0,613803.0,4,9,1,1,2,2,1,3,7,4,9,0,14,0,1,1,240,20847.0,6042.0,0.0,11814.0,0.0,0.0,24373.0,0.0,0.0,0.0,60664.0,61933.0,62995.0,18.25,5,19802.0,11814.0,0,25417.0,5918.0,76409.0,26179.0,101378.0,0,0.0,10634.0,0.0,0.0,0.0,86779.0,28975.0,5918.0,55488.0,79124.0,0,0.0,0,118.03,0,0.0,0,0,0,0,0,0,0.0,99917.0,0,2,2,0,0,1,0,0,0,0,2,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343,0,1349.0,1267953.0,24.2,20412.0,20412.0,17081.0,12636.0,12636.0,9556.0,9556.0,7.08,7.08,5192.0,5192.0,0.0,10213.0,0.0,11499.0,6545.0,46625.0,44336.0,18199.0,24265.0,40656.0,4737.0,470257.0,333.0,-3.44,35,436341.0,115730235.3,23309.0,10446.0,5303.0,206752.0,10091.0,508.0,10091.0,119.0,248.0,119.0,248.0,-508.0,6331.0,141388.0,470613.0,2,5,0,1,1,3,1,4,5,2,5,0,7,0,1,1,182,19517.0,23855.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24974.0,104143.0,23992.0,5694.0,5,14.95,10903.0,0,9467.0,0.0,39152.0,26241.0,77857.0,0,28506.0,4737.0,0.0,17249.0,0.0,45921.0,6545.0,6924.0,36.81,66.73,0,22.16,0,57.86,0,0.0,0,0,0,0,0,0,2283.0,69717.0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,1395.0,762477.0,18104.0,14701.0,16334.0,12.42,8923.0,10682.0,7993.0,9888.0,6305.0,8263.0,4.83,6544.0,11.57,9901.0,0.0,6104.0,34046.0,17325.0,22674.0,12133.0,22893.0,14095.0,9474.0,392099.0,526.0,-1.25,26,370346.0,1195446.13,16.89,5624.0,2277.0,159919.0,13123.0,459.0,13123.0,349.0,161.0,349.0,-1.72,-459.0,2346.0,99096.0,392522.0,1,5,0,3,3,0,2,2,6,1,7,0,5,0,3,3,138,19063.0,30396.0,0.0,5601.0,0.0,5969.0,0.0,4795.0,0.0,22674.0,12133.0,22893.0,12842.0,23.85,5,23858.0,28643.0,0,0.0,0.0,48838.0,14095.0,44.78,0,0.0,0.0,0.0,0.0,22674.0,60.05,19869.0,0.0,22596.0,35026.0,0,0.0,0,59.06,0,2744.0,0,0,0,0,0,0,948.0,53392.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
220,1,1.94,1106154.0,20259.0,15117.0,16703.0,13405.0,8204.0,8997.0,6019.0,6812.0,3905.0,4.65,2596.0,2854.0,0.0,0.0,0.0,17646.0,27037.0,11127.0,0.0,36398.0,13847.0,43353.0,20994.0,434049.0,0.1,-3.62,28,420165.0,1797519986.0,19.15,7.95,4031.0,170101.0,9096.0,437.0,9096.0,0.24,213.0,0.24,213.0,-437.0,4717.0,109289.0,435285.0,3,7,0,0,0,2,1,3,7,2,8,0,4,0,0,0,138,15787.0,16.04,0.0,11828.0,0.0,0.0,0.0,0.0,20492.0,0.0,0.0,77303.0,5687.0,23265.0,3,4737.0,33384.0,10524,9968.0,0.0,13847.0,11.05,63125.0,0,23768.0,15787.0,17454.0,11.63,15.93,9968.0,0.0,36.51,22254.0,40871.0,0,0.0,0,120.64,0,0.0,0,0,0,0,0,0,432.0,64623.0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1735.0,637945.0,18899.0,16888.0,16888.0,13.22,10378.0,10378.0,8.03,8.03,5187.0,5187.0,3778.0,3778.0,0.0,0.0,0.0,0.0,11.96,26303.0,37182.0,0.0,0.0,84311.0,4737.0,366267.0,0.5,-1.84,27,332277.0,2169904456.0,19909.0,10483.0,6369.0,164495.0,6088.0,379.0,6088.0,64.0,0.44,64.0,0.44,-379.0,4.83,114186.0,366549.0,0,3,0,1,1,2,0,2,3,0,3,0,10,0,1,1,146,9637.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,62378.0,49545.0,25384.0,12649.0,3,4737.0,5687.0,0,4.9,5918.0,39276.0,37748.0,66227.0,0,0.0,4.9,5687.0,0.0,0.0,43.79,11282.0,5918.0,32253.0,60664.0,0,0.0,0,15.71,0,0.0,0,0,0,0,0,0,0.0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,1833.0,670244.0,14353.0,12133.0,12133.0,10126.0,7876.0,7876.0,7.1,7.1,6386.0,6386.0,5.52,5.52,0.0,9901.0,0.0,23052.0,24.13,31371.0,5563.0,6066.0,6066.0,11948.0,4737.0,285136.0,588.0,-1.55,21,266191.0,132503362.0,12.04,3.61,1202.0,123252.0,12493.0,504.0,12493.0,174.0,172.0,174.0,-366.0,-504.0,1.63,76671.0,285343.0,1,4,2,2,4,1,0,1,4,1,4,0,0,1,1,2,110,14743.0,0.0,23386.0,0.0,0.0,0.0,4795.0,0.0,0.0,0.0,6066.0,50403.0,23441.0,0.0,5,14638.0,5783.0,0,4.9,5918.0,43244.0,13592.0,23.26,0,11499.0,4737.0,0.0,11499.0,0.0,41528.0,16.63,5918.0,30389.0,12133.0,0,0.0,0,49.77,0,0.0,0,0,0,0,0,0,0.0,45583.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,2517.0,138219.0,6362.0,4313.0,5207.0,3516.0,2223.0,3904.0,1821.0,3508.0,953.0,2158.0,527.0,1425.0,13441.0,4565.0,0.0,6104.0,0.0,0.0,0.0,6924.0,0.0,4737.0,9787.0,138008.0,1.0,0.11,8,131003.0,74657.0,6233.0,1544.0,1088.0,46628.0,10173.0,356.0,10173.0,356.0,254.0,356.0,-3905.0,-356.0,-91.0,26379.0,138059.0,2,4,0,1,1,0,0,0,2,2,5,0,1,0,1,1,48,14524.0,0.0,5845.0,0.0,0.0,7596.0,4565.0,0.0,0.0,0.0,0.0,6924.0,0.0,6104.0,1,19089.0,7596.0,0,0.0,0.0,18873.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7596.0,21736.0,9302.0,0.0,6924.0,0.0,0,0.0,0,70.06,0,0.0,0,0,0,0,0,0,10173.0,17799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1,2316.0,679351.0,13405.0,10167.0,10167.0,9182.0,5.98,5.98,4419.0,4419.0,3249.0,3249.0,2418.0,2418.0,6031.0,9589.0,0.0,12204.0,16938.0,5563.0,4.9,30332.0,18199.0,0.0,5734.0,252.09,67.0,-2.62,19,240177.0,29788971.0,11469.0,4242.0,1775.0,110.0,12258.0,351.0,12258.0,323.0,8.0,323.0,-588.0,-351.0,2642.0,72641.0,252273.0,2,4,0,1,1,2,0,2,2,1,4,0,1,0,0,0,94,5734.0,0.0,5783.0,0.0,0.0,6031.0,9694.0,4795.0,0.0,0.0,30332.0,23763.0,11984.0,11375.0,3,9589.0,23189.0,0,0.0,5734.0,6421.0,4.9,59658.0,0,0.0,10634.0,16169.0,0.0,0.0,11814.0,6421.0,0.0,15921.0,48531.0,0,0.0,0,63.4,0,0.0,0,0,0,0,0,0,0.0,47.5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
471,0,1.35,932181.0,20.38,15299.0,16871.0,14008.0,9009.0,10204.0,6545.0,8.26,4.62,5.85,3172.0,4132.0,12197.0,14384.0,0.0,24966.0,34597.0,5687.0,16237.0,41298.0,0.0,5317.0,21075.0,435066.0,316.0,-2.62,29,417745.0,5913219992.0,19686.0,8399.0,4364.0,175486.0,12236.0,442.0,12236.0,414.0,75.0,414.0,-474.0,-442.0,2.52,108891.0,435889.0,1,8,0,2,2,1,1,2,6,1,10,0,6,0,2,2,152,19.69,12711.0,0.0,0.0,11814.0,6093.0,14489.0,4795.0,0.0,11337.0,11601.0,36398.0,17.92,28.91,4,23857.0,52.22,0,5317.0,0.0,6104.0,42648.0,45612.0,0,0.0,15117.0,16169.0,0.0,22938.0,56.86,14268.0,0.0,9672.0,36398.0,4336,0.0,0,88.18,0,7.03,0,0,0,0,0,0,538.0,65377.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,0,1.32,2127996.0,37955.0,30849.0,31666.0,25.91,18066.0,19115.0,14.93,16.06,12266.0,13739.0,9995.0,11687.0,47081.0,24909.0,0.0,42443.0,70202.0,16.69,32905.0,12133.0,31861.0,10217.0,28421.0,761262.0,487.0,-4.41,54,718506.0,1640000000000.0,35302.0,12564.0,4742.0,315754.0,14682.0,504.0,14682.0,331.0,23.0,331.0,-1358.0,-504.0,3413.0,194579.0,761.85,4,14,0,7,7,3,0,3,15,4,15,0,4,0,2,2,286,43741.0,18584.0,40036.0,6793.0,0.0,11939.0,19911.0,4795.0,0.0,11762.0,6066.0,68123.0,47517.0,37595.0,10,53.33,23.7,0,15117.0,0.0,74797.0,46965.0,62707.0,0,40247.0,29001.0,0.0,40247.0,11762.0,102334.0,32707.0,13847.0,68765.0,18199.0,0,0.0,0,168.72,0,1468.0,0,0,0,0,0,0,0.0,124449.0,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,9,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,0,1229.0,1334496.0,38137.0,33863.0,33863.0,25378.0,20387.0,20387.0,16966.0,16966.0,13661.0,13661.0,10775.0,10775.0,12394.0,9589.0,0.0,96781.0,18381.0,50519.0,5573.0,21329.0,13847.0,51919.0,37895.0,745476.0,857.0,-1.7,53,678459.0,493000000000.0,40948.0,17619.0,8528.0,317279.0,14736.0,462.0,14736.0,306.0,36.0,306.0,-598.0,-462.0,5878.0,198.85,745995.0,0,11,3,3,6,0,0,0,11,0,11,0,9,1,3,4,300,42795.0,24416.0,18363.0,0.0,0.0,5969.0,9589.0,0.0,0.0,0.0,31573.0,115478.0,39207.0,30837.0,6,47484.0,11753.0,0,4.9,35507.0,159.86,35425.0,23298.0,0,0.0,0.0,0.0,0.0,0.0,119531.0,47484.0,35507.0,92406.0,23298.0,0,0.0,0,111.22,0,0.0,0,0,0,0,0,0,0.0,110833.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,1607.0,868131.0,22.56,18689.0,18689.0,14393.0,11486.0,11486.0,11333.0,11333.0,9424.0,9424.0,8406.0,8406.0,52988.0,19802.0,4.39,29958.0,31256.0,0.0,6076.0,13847.0,13847.0,0.0,9474.0,436226.0,833.0,-1.15,31,403256.0,7509644746.0,21683.0,6461.0,2576.0,181718.0,15.48,393.0,15.48,193.0,46.0,193.0,-1354.0,-393.0,2499.0,108623.0,436.52,2,6,4,1,5,0,0,0,6,2,7,0,2,3,1,4,172,19687.0,12779.0,22955.0,0.0,0.0,0.0,9589.0,4.39,0.0,0.0,13847.0,74349.0,11836.0,12208.0,5,33666.0,11566.0,0,0.0,28584.0,89567.0,6607.0,11649.0,0,0.0,0.0,4.39,0.0,0.0,58154.0,19063.0,28584.0,59799.0,11649.0,0,0.0,0,93.06,0,0.0,0,0,0,0,0,0,15.48,62.52,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0,2132.0,1190761.0,23629.0,18169.0,18985.0,15068.0,9839.0,11.9,7341.0,9526.0,4902.0,5823.0,3656.0,4571.0,39353.0,22801.0,0.0,16814.0,23669.0,11156.0,26166.0,31189.0,0.0,5317.0,9474.0,460.13,318.0,-3.4,32,436316.0,8963346141.0,23267.0,8993.0,4594.0,185779.0,13347.0,493.0,13347.0,264.0,32.0,264.0,-3601.0,-493.0,2434.0,117861.0,460508.0,1,9,0,1,1,2,0,2,7,1,10,0,9,0,0,0,170,14791.0,9837.0,11499.0,5907.0,11814.0,0.0,19284.0,8418.0,0.0,0.0,12133.0,36753.0,13.18,42326.0,3,32275.0,33246.0,0,4.9,0.0,19889.0,31042.0,53089.0,0,11499.0,14791.0,5687.0,11499.0,0.0,56765.0,14632.0,0.0,46169.0,36398.0,0,0.0,0,119.08,0,-3601.0,0,0,0,0,0,0,24484.0,65867.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
